BedroomAbvGr,KitchenAbvGr,OverallCond,SalePrice,RoofSurface,GrLivArea,GarageFinish_Fin,GarageFinish_No Garage,GarageFinish_RFn,GarageFinish_Unf,CentralAir,sin_MoSold,cos_MoSold
0.375,0.3333333333333333,0.5,325000,0.1353317169936081,1.7891077636152954,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,179900,0.13621335684372934,-0.03398995751255311,1.0,0.0,0.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,274725,0.23804275953273088,0.8605639242950947,0.0,0.0,1.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.375,0.3333333333333333,0.5,181000,0.5977518183821908,0.34916956353804557,0.0,0.0,1.0,0.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.5,280000,0.46264051135111306,0.574739281575898,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,188000,0.5931232091690545,0.2997296253379683,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.625,205000,0.9356402909411505,0.772499034376207,0.0,0.0,1.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.25,0.3333333333333333,0.75,129900,0.4119462199691426,-1.0011587485515643,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.75,134500,0.20762618470354863,-0.7045191193511008,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.25,0.3333333333333333,0.75,117000,0.6127396958342517,-0.9748937813827733,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,318000,0.5486003967379326,0.4171494785631518,0.0,0.0,1.0,0.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.5,184100,0.7253691866872383,-0.06952491309385864,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.75,130000,0.10844170156491073,-0.880648899188876,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.625,140000,0.9371831606788628,0.21166473541908074,0.0,0.0,1.0,0.0,1,-0.5000000000000004,0.8660254037844384
0.375,0.3333333333333333,0.5,133700,0.9257218426272869,-0.6550791811510236,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,118400,0.28344721181397403,-0.6983391270760911,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,212900,0.9777385937844392,0.13595983005021245,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.25,112000,0.1721401807361693,-0.7786790266512167,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.25,0.3333333333333333,1.0,118000,0.4403791051355521,-1.1834685206643492,0.0,1.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,163900,0.8216883403129821,0.027809965237543453,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,115000,0.15164205422085078,-0.709154113557358,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.25,0.3333333333333333,0.5,174000,0.8294026890015429,0.14059482425646969,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,259000,0.973991624421424,0.10196987253765932,1.0,0.0,0.0,0.0,1,-0.866025403784439,0.4999999999999993
0.5,0.3333333333333333,0.5,215000,0.45162001322459777,0.764774044032445,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,140000,0.9825876129601059,-0.8157589803012746,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.5,0.3333333333333333,0.25,135000,0.21467930350451844,0.798764001544998,0.0,0.0,0.0,1.0,1,-0.5000000000000004,0.8660254037844384
0.375,0.3333333333333333,0.5,93500,0.39255014326647564,-0.7570490536886829,0.0,1.0,0.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.625,0.3333333333333333,0.375,117500,0.5596208948644479,1.152568559289301,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,239500,0.27286753361251925,0.8590189262263422,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,169000,0.5466167070751597,0.21011973735032832,1.0,0.0,0.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.25,0.3333333333333333,0.5,102000,0.7897288957460877,-0.738509076863654,0.0,0.0,0.0,1.0,0,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,119000,0.5175225920211594,-0.3275395905755118,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.875,94000,0.05774741018294027,-0.6859791425260718,0.0,1.0,0.0,0.0,0,0.8660254037844388,-0.4999999999999998
0.25,0.3333333333333333,0.5,196000,0.9182279039012564,0.15913480108149866,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,144000,0.9880978620233634,-0.45886442641946695,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.25,0.3333333333333333,0.75,139000,0.09830284328851666,-0.791039011201236,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.75,197500,0.6960546616707075,0.6241792197759752,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.5,0.3333333333333333,0.5,424870,0.9147013445007715,2.1073773657782926,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.25,80000,0.8305047388141944,-0.7076091154886056,0.0,1.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.375,80000,0.5023143046065682,-0.8342989571263036,0.0,0.0,0.0,1.0,0,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,149000,0.18051575931232092,0.17303978370027037,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,180000,0.9147013445007715,-0.2564696794129007,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.75,174500,0.4196605686577033,0.1544998068752414,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.75,116900,0.23473661009477628,-0.5453843182696022,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,1.0,143000,0.790610535596209,0.027809965237543453,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,124000,0.335243553008596,-0.8219389725762842,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.375,149900,0.7947983248842848,0.003089996137504828,1.0,0.0,0.0,0.0,1,-0.866025403784439,0.4999999999999993
0.25,0.3333333333333333,0.75,230000,0.7009036808463742,0.5361143298570876,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.875,120500,0.8785541106458012,-1.0011587485515643,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.625,201800,0.32113731540665635,0.5500193124758594,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.875,218000,0.9261626625523474,-0.04171494785631518,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.875,179900,0.7185364778487988,-0.3074546156817304,0.0,0.0,1.0,0.0,1,-1.0,-1.8369701987210297e-16
0.25,0.3333333333333333,0.5,230000,0.6718095657923738,-0.23174971031286212,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,235128,0.25699801631033725,0.17921977597528002,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.625,185000,0.11968260965395636,0.6365392043259946,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,146000,0.054000440819925055,-0.012359984550019312,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.75,224000,0.22680185144368528,0.2719196601004249,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.5,129000,0.08155168613621336,-0.880648899188876,1.0,0.0,0.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.0,0.6666666666666666,0.375,108959,0.24818161780912498,-0.3182696021629973,0.0,0.0,0.0,1.0,1,0.0,1.0
0.25,0.3333333333333333,0.75,194000,0.8049371831606789,-0.04943993820007725,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,233170,0.11946219969142607,0.05870992661259174,0.0,0.0,1.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.375,0.3333333333333333,0.5,245350,0.713687458673132,0.3553495558130552,0.0,0.0,1.0,0.0,1,0.49999999999999994,0.8660254037844387
0.375,0.3333333333333333,0.5,173000,0.6012783777826758,0.31981460023174973,1.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387
0.5,0.3333333333333333,0.75,235000,0.8100066122988759,0.9949787562765546,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.5,0.3333333333333333,0.5,625000,0.754683711703769,3.3418308227114717,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,171000,0.6815076041437073,-0.5345693317883352,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,163000,0.33766806259642934,-0.31363460795674003,0.0,0.0,1.0,0.0,1,-0.866025403784439,0.4999999999999993
0.25,0.3333333333333333,0.5,171900,0.4295790169715671,-0.3306295867130166,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.625,200500,0.87767247079568,2.5059868675164156,0.0,1.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.5,0.3333333333333333,0.875,239000,0.36676217765042984,1.3611432985708767,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.5,0.3333333333333333,0.5,285000,0.9274851223275291,2.175357280803399,1.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,119500,0.8644478730438616,-0.835843955195056,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.875,115000,0.2135772536918669,-0.3707995365005794,0.0,0.0,0.0,1.0,1,-0.5000000000000004,0.8660254037844384
0.375,0.3333333333333333,0.625,154900,0.6603482477407979,-0.1869447663190421,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,93000,0.8955256777606349,-0.5252993433758207,0.0,1.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.5,0.3333333333333333,0.5,250000,0.47432223936521933,1.6222479721900347,1.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.5,392500,0.17258100066122992,0.29045963692545385,1.0,0.0,0.0,0.0,1,-0.866025403784439,0.4999999999999993
0.5,0.3333333333333333,0.5,745000,0.8525457350672251,4.653534183082271,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.625,120000,0.9825876129601059,-0.5160293549633063,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.375,186700,0.8809786202336345,0.16685979142526072,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.5,0.3333333333333333,0.75,104900,0.3658805378003086,-0.37543453070683663,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.375,0.6666666666666666,0.5,95000,0.5794577914921755,0.3630745461568173,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.25,0.3333333333333333,0.5,262000,0.6061273969583425,0.24719969100038625,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,195000,0.04077584306810669,0.30281962147547314,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,189000,0.04849019175666741,0.5252993433758207,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.375,168000,0.5428697377121446,0.24410969486288142,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.25,0.3333333333333333,0.5,174000,0.441701564910734,-0.035534955581305525,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.875,125000,0.498567335243553,0.012359984550019312,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,165000,0.21578135331716994,-0.3707995365005794,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.75,158000,0.4315627066343398,-0.17303978370027037,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,176000,0.25369186687238265,-0.012359984550019312,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.5,0.3333333333333333,0.5,219210,0.016751157152303298,0.6164542294322132,1.0,0.0,0.0,0.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.625,144000,0.9938285210491515,0.34916956353804557,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,178000,0.07317610756006171,-0.38933951332560834,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,148000,0.5426493277496143,-0.12668984163769795,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.5,116050,0.22327529204320037,-0.9269988412514485,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,197900,0.5926823892439939,0.48667439165701043,0.0,0.0,1.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.875,117000,0.059069869958122107,-0.17921977597528002,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,213000,0.38373374476526334,0.2564696794129007,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.625,153500,0.036588053780030855,-0.6025492468134415,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.75,271900,0.04672691205642496,1.1309385863267671,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.375,107000,0.4311218867092792,-0.6303592120509849,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.5,200000,0.7828961869076483,0.3646195442255697,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.75,140000,0.5924619792814635,-0.27964465044418696,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.5,290000,0.1970465065020939,0.30281962147547314,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,189000,0.32885166409521716,0.5886442641946698,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.5,0.3333333333333333,0.75,164000,0.22878554110645802,0.44495944380069524,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.625,113000,0.8375578576151642,-1.2236384704519119,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.0,0.3333333333333333,1.0,145000,0.11439277055322902,-0.7786790266512167,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,134500,0.045624862243773434,-0.7184241019698725,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,125000,0.8525457350672251,-0.880648899188876,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.5,0.6666666666666666,0.5,112000,0.4267136874586731,0.6767091541135574,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,229456,0.6998016310337227,-0.23174971031286212,0.0,0.0,1.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.25,0.3333333333333333,0.5,80500,0.7174344280361472,-0.8528389339513326,0.0,1.0,0.0,0.0,0,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,91500,0.6953934317831166,-0.38006952491309387,0.0,1.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.5,115000,0.40224818161780906,-0.8528389339513326,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.5,134000,0.7657042098302843,-0.39088451139436076,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.625,143000,0.05289839100727353,0.5901892622634222,0.0,0.0,0.0,1.0,1,0.0,1.0
0.5,0.3333333333333333,0.25,137900,0.9191095437513777,1.0382387022016222,0.0,0.0,0.0,1.0,0,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.5,184000,0.5459554771875689,0.04016994978756277,1.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387
0.375,0.3333333333333333,0.875,145000,0.022922636103151872,-0.503669370413287,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.5,214000,0.9030196164866653,0.7246040942448821,1.0,0.0,0.0,0.0,1,0.0,1.0
0.25,0.3333333333333333,0.875,147000,0.9473220189552567,-0.8528389339513326,0.0,0.0,0.0,1.0,1,-0.5000000000000004,0.8660254037844384
0.125,0.3333333333333333,0.5,367294,0.28939828080229224,0.36770954036307457,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.5,0.3333333333333333,0.5,127000,0.48512232752920437,0.0664349169563538,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.5,0.6666666666666666,0.5,190000,0.49724487546837115,1.7860177674777906,0.0,0.0,1.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.625,132500,0.7754022481816178,-0.42332947083816147,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.25,0.6666666666666666,0.5,101800,0.7372713246638748,-0.3707995365005794,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,142000,0.943795459554772,-0.4264194669756663,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.5,0.3333333333333333,0.625,130000,0.1688340312982147,0.772499034376207,0.0,1.0,0.0,0.0,0,-0.866025403784439,0.4999999999999993
0.5,0.3333333333333333,0.5,138887,0.3786643156270664,0.4943993820007725,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,175500,0.9457791492175447,0.25028968713789107,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.5,195000,0.14569098523253252,0.7477790652761684,1.0,0.0,0.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.375,0.3333333333333333,0.5,142500,0.8926603482477409,-0.49903437620702973,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.25,0.3333333333333333,0.5,265900,0.30218205862905,0.03089996137504828,0.0,0.0,1.0,0.0,1,-0.5000000000000004,0.8660254037844384
0.375,0.3333333333333333,0.5,224900,0.3268679744324443,0.4696794129007339,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,248328,0.05311880096980384,0.34762456546929316,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.625,170000,0.26735728454926166,-0.4495944380069525,0.0,0.0,1.0,0.0,1,0.0,1.0
0.25,0.3333333333333333,0.5,465000,0.5483799867754022,0.9455388180764774,1.0,0.0,0.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.375,0.3333333333333333,0.75,230000,0.22790390125633678,0.08188489764387795,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.75,178000,0.23936521930791274,0.6241792197759752,1.0,0.0,0.0,0.0,1,0.0,1.0
0.375,0.3333333333333333,0.5,186500,0.6089927264712365,0.13750482811896486,0.0,0.0,1.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,169900,0.020498126515318488,-0.6643491695635381,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,129500,0.35948864888692966,0.9177288528389339,0.0,0.0,0.0,1.0,0,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.75,119000,0.3478069208728235,-0.7354190807261491,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,244000,0.47696715891558294,0.9980687524140595,1.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.5,171750,0.7936962750716332,-0.09115488605639242,0.0,0.0,1.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.625,130000,0.8679744324443465,-0.9115488605639243,0.0,0.0,1.0,0.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.75,294000,0.6746748953052678,1.086133642332947,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,165400,0.3548600396737933,0.2966396292004635,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,127500,0.8796561604584527,-0.14986481266898416,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.25,0.3333333333333333,0.5,301500,0.13467048710601723,0.8080339899575125,1.0,0.0,0.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.25,0.3333333333333333,0.875,99900,0.32290059510689884,-0.9269988412514485,0.0,1.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,190000,0.43530967599735504,-0.46040942448821937,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.875,151000,0.24487546837117039,-0.6334492081884897,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,181000,0.22305488208067006,0.3259945925067594,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.625,128900,0.7315406656380868,-0.6396292004634995,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.625,0.3333333333333333,0.5,161500,0.8426272867533613,0.5005793742757821,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.625,180500,0.3687458673132026,0.5561993047508691,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,181000,0.408640070531188,-0.19621475473155658,1.0,0.0,0.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,183900,0.31188009698038355,-0.01853997682502897,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.5,0.6666666666666666,0.375,122000,0.6912056424950408,0.656624179219776,0.0,0.0,0.0,1.0,0,0.0,1.0
0.375,0.3333333333333333,0.5,378500,0.44081992506061274,0.8559289300888374,1.0,0.0,0.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.5,0.3333333333333333,1.0,381000,0.4428036147233855,3.063731170336037,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,144000,0.30526779810447435,0.09269988412514485,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.0,0.3333333333333333,0.625,260000,0.7024465505840864,0.09269988412514485,1.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.75,185750,0.7903901256336786,0.03862495171881035,0.0,0.0,1.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.625,137000,0.20762618470354863,-0.817303978370027,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.25,0.3333333333333333,0.75,177000,0.7549041216662993,-0.1653147933565083,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.625,139000,0.3932113731540665,-0.3306295867130166,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.5,0.6666666666666666,0.5,137000,0.16751157152303284,0.7045191193511008,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,162000,0.6032620674454485,-0.10660486674391657,0.0,0.0,0.0,1.0,1,-0.5000000000000004,0.8660254037844384
0.375,0.3333333333333333,0.5,197900,0.37491734626405115,0.40169949787562764,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,237000,0.5858496804055543,0.8760139049826188,0.0,0.0,1.0,0.0,1,0.8660254037844386,0.5000000000000001
0.25,0.3333333333333333,0.375,68400,0.11747851002865331,-0.5191193511008111,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,227000,0.9746528543090147,0.16840478949401314,0.0,0.0,1.0,0.0,1,0.8660254037844386,0.5000000000000001
0.25,0.3333333333333333,0.5,180000,0.6092131364337668,-0.19312475859405176,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.75,150500,0.2336345602821248,-0.6550791811510236,0.0,0.0,0.0,1.0,1,-0.8660254037844384,-0.5000000000000004
0.5,0.6666666666666666,0.5,139000,0.1657482918227904,0.5561993047508691,0.0,1.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.5,0.3333333333333333,0.75,169000,0.6998016310337227,1.518733101583623,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.5,0.3333333333333333,0.625,132500,0.4315627066343398,-0.08033989957512554,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,143000,0.9702446550584087,-0.21011973735032832,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.5,190000,0.9281463522151201,0.18230977211278485,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,278000,0.9261626625523474,0.30127462340672073,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.5,281000,0.3270883843949747,0.7817690227887215,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.75,180500,0.3143046065682169,-0.4820393974507532,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.75,119500,0.6497685695393431,-0.25028968713789107,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387
